weertman_c_prefactor,ungrounded_weertmanC_prefactor,glen_a_ref_prefactor,melt_rate_prefactor_exponent,per_century_trend,bump_amplitude,bump_duration
0.8308530702658773,1.088147877959794,1.0863003252947052,-0.5104935058456779,-221.4034891160235,295.25357765956164,-0.5652432293439431
0.9175400158925401,0.9292192813698783,1.5568654753200115,0.07680986982478866,83.81534453514794,222.6198338573687,4.5585537505120115
0.7532306688384799,0.8818216583693848,1.3674701619683738,0.4805030245602822,-88.07580338742935,193.47481446366075,4.795908591728521
0.7920567504421991,0.5253380161889419,0.9307619207909359,1.1813841934728018,135.09051319818354,201.59250942888295,6.877281524131263
0.8054647917441945,0.837777440334613,1.075230538582292,0.40554449096971135,340.13351567410075,269.4098672312235,7.487530774546652
0.8516569392592054,1.4113615245789268,1.0519885679218286,1.0545429813575389,209.22091426126073,319.2174494136761,6.887748701790999
0.8651406113747192,1.4915860221139894,1.147292245683564,0.6427920035698265,-154.87630300739653,155.40053962098676,6.119668720885546
0.7670690522191083,1.0676096551144858,1.573129638018576,1.5102409853737626,92.93890176755667,258.7691261296257,0.61136856906043
0.7897707103861444,1.0159524078434576,1.1888047349291042,1.0779992761744688,-150.01508305860742,231.5328297185526,1.557322526913638
0.9089007030535282,0.6900729780450428,1.5845357558488593,0.46564501112098733,25.1435072337633,365.3355898043979,8.42106263827473
0.7885414624022761,1.3420655411810816,1.2367554521714081,0.9068809606796278,20.848228706687877,254.33914814918563,2.129669029824581
0.7506197686982364,1.2186870222229977,1.4822417122001683,0.5756820882065641,-60.16067437824253,123.07163926593127,4.803821005639376
0.7282996022066879,1.5104909128955075,1.10407878509008,1.2051295685924952,-2.0367020058226615,210.26973906848716,4.43587485931957
0.6809513830782278,1.8698434200251461,1.6670302851679084,0.5931901384341445,245.55687059093384,227.71198933423386,3.1099733796229327
0.8696189165451375,1.0070642496710573,1.1900175368553274,0.4603434267192317,30.504396206977376,243.00223741152445,4.487512331322197
0.803443887131391,1.311707261543931,1.6669673977698358,-0.2696306285268564,169.31163227535288,276.91721884408986,3.15641879906375
0.8239012719100969,0.883123648895967,1.455957704246868,0.9510498904858298,-80.52139555209118,151.07776519716168,10.23008155313954
1.252732678698829,0.6233703000215232,0.3862628810196359,0.09455745205613897,106.64026727290914,252.57937532805693,3.675031108660336
0.8776592796564996,0.6595710456322805,1.3742965733426553,0.719712765025003,124.07910891718439,272.3820307874826,3.4530328166977924
0.6985113469024729,0.799430654010779,1.5463463823100694,1.0749270060556142,78.21679840198824,265.15593890745885,3.5008176978906755
