"x","y","y_lower","y_upper","sd"
-1.00208511279519,-4.57018514133518,-53.1171729957968,43.9768027131264,24.7169983938371
28.2112660718855,25.9162182519875,14.2422668467975,37.5901696571776,5.94362391744756
5.42447061204019,5.24322267006763,-0.444108558791157,10.9305538989264,2.8956226341034
-106.568605831637,-27.9647355459727,-116.47869804856,60.5492269566149,45.0656068625182
2.23029252516944,-3.94725049214164,-9.55045058545496,1.65594960117169,2.8527884803474
22.8414793110143,17.3298208461148,-5.56554363585174,40.2251853280814,11.656844474545
13.2066174591664,12.5434228251907,2.09421298432003,22.9926326660614,5.32006442146197
19.0424205465883,16.1221472759916,5.58520211026472,26.6590924417184,5.36473359620156
-7.46517344517706,-4.93842396826066,-45.2170707291373,35.340222792616,20.5072918278497
17.7034642780777,17.3444328125939,7.11169223925162,27.5771733859362,5.20985221728043
35.3407247590476,2.98050511482784,-61.5762637555193,67.5372739851749,32.8681473969767
26.7859098083491,25.9776236644668,5.48544011084956,46.4698072180841,10.4332995797683
19.1595723154354,19.272948606709,0.978521015139908,37.567376198278,9.3143438425588
-14.3237241833428,-19.4963782201117,-25.2040583549274,-13.7886980852961,2.90598298596208
8.88782924228856,5.56620705466411,-4.94313901899553,16.0755531283238,5.3506819166959
26.1891761522329,23.1798666699546,5.55084820546191,40.8088851344473,8.97556038652859
2.69015577675188,4.41867849996727,-1.83910307346782,10.6764600734024,3.18605919616007
30.8956126132506,28.5379265979794,3.66125953998999,53.4145936559688,12.6655960934111
-5.72116296572387,-19.315057613224,-58.4159967420721,19.785881515624,19.9076789798492
-88.1045339914824,-40.6761971684193,-48.321162724873,-33.0312316119656,3.89232390578563
14.2435338032816,14.2303168091374,2.77899772941426,25.6816358888606,5.83027388124185
15.9173480254124,17.8261098224168,9.06961460451405,26.5826050403195,4.45824319493085
11.8104740335371,8.74623743971301,3.08886551780497,14.403609361621,2.88036928524473
20.5821597706886,21.6442439547117,12.5073915159286,30.7810963934949,4.65189658586357
-3.06325035700256,-3.20716396837783,-9.42103135774806,3.0067034209924,3.16370092297014
22.7098677467431,24.033211551476,18.5775175880916,29.4889055148604,2.77768786262289
1.29055640331281,1.02687580737468,-3.68277255086348,5.73652416561284,2.39784950726684
16.3780610903541,16.6043079121395,6.55077769673398,26.6578381275451,5.11860984931805
9.76126084811681,9.93859606908419,3.6501167667708,16.2270753713976,3.20168850188865
18.1655215927041,18.0965470603994,8.23123366426698,27.9618604565318,5.02278197151822
34.6784756594092,14.6044712602217,-41.9658600576251,71.1748025780685,28.8019679514173
23.5370010192466,23.0646323501789,15.4402927865749,30.6889719137829,3.88182247913348
5.54178897783256,4.68356534607872,-1.41070179822228,10.7778324903797,3.10280818387496
5.31210179294787,4.78843593295734,0.889779428003776,8.68709243791091,1.98494470676421
6.39047108873944,7.29165638985396,-0.246017773782968,14.8293305534909,3.83769804121346
11.3890479647739,11.1485692015876,1.20882436799222,21.088314035183,5.06067766395003
