"x","y","y_lower","y_upper","sd"
10.9866891582913,13.8209284025516,-20.0226958614244,47.6645526665276,17.2309929728718
73.0319983817752,13.4170776787115,-9.24244771908781,36.0766030765108,11.536770407704
11.0158023820778,14.0623780391981,-5.85639910602411,33.9811551844203,10.1413579804706
0.651749085522179,2.43431108030025,-11.1874443666813,16.0560665272818,6.93532024095169
11.0220764505009,12.3010643916547,-0.735825247461572,25.3379540307709,6.63754425375854
0.925755949121066,4.57377871328812,-7.07471545632106,16.2222728828973,5.93066273326761
11.0094287867615,3.03982616518934,-11.8672584167045,17.9469107470832,7.58972702430189
0.983385122171564,9.82704824555732,-4.87054485016203,24.5246413412767,7.48306745681606
11.0045137881635,10.006555995884,-3.53091484509664,23.5440268368647,6.89240794992772
8.13240204372298,4.45685936530459,-12.9278181781094,21.8415369087186,8.851157732095
11.0091101391702,12.5475180119649,-5.12553423592276,30.2205702598526,8.99797955199176
9.00111452241719,9.15101679224967,-0.979737940554972,19.2817715250543,5.15792759809869
11.0051229013326,17.5773854778346,-16.1413166830234,51.2960876386927,17.1673906865389
12.5617456369079,14.0080599536868,3.85294300947097,24.1631768979026,5.17033126652248
-0.0091053958418003,-1.44395219041591,-7.60992739161967,4.72202301078784,3.13931730638951
20.9836086306922,34.0841833074014,15.5367262911933,52.6316403236094,9.44317012321587
0.606662943729976,2.7580868388612,-8.04632068839065,13.562494366113,5.50090819842497
0.73319492956476,1.46784260560667,-7.12197613084087,10.0576613420542,4.37338226933091
10.9863925341555,11.2350816246412,-3.87579748385764,26.34596073314,7.69348606702293
1.14734507432945,3.49179965104803,-3.22286531219977,10.2064646142958,3.41867478182783
10.9994739316239,0.564870356077389,-11.8344565091225,12.9641972212772,6.31293836665172
0.39423504772014,-7.80654479774929,-13.8553600225013,-1.75772957299731,3.07966699485088
0.99025103802556,4.16108910370212,-1.74009665527769,10.0622748626819,3.00450358246137
0.242895145122602,-0.574348342947222,-11.6925865690458,10.5438898831513,5.66069057055863
8.00395499588475,7.58250587918857,3.23156469481804,11.9334470635591,2.21521892538761
