weertman_c_prefactor,ungrounded_weertmanC_prefactor,glen_a_ref_prefactor,melt_rate_prefactor_exponent,per_century_trend,bump_amplitude,bump_duration
0.8030636836864572,1.806262285918091,1.2426055457218654,0.5737286680811026,-54.39350328901635,302.0351844973162,2.641802556161232
0.7716359871803993,1.4650920022103722,1.147693902146861,0.6175925773204715,8.95808753066941,256.900347530844,6.539258071761549
0.8158398387574191,1.4734149219081065,0.9667929549231666,0.6854650156214543,174.47438774653867,149.66489410426783,5.424074925954713
0.8269621825404985,1.4844362205813468,1.0163977517004699,0.675253432768091,-200.4744401327953,345.166671608554,4.151541701019597
0.8110196146287645,1.1829198175851208,1.326678532985166,0.4384866968750382,199.441008951247,190.34951781752898,8.276534007100286
0.7851261139746745,1.4931882747703384,1.23677409791304,0.5595039021521796,-243.98322187600002,233.8899055746669,5.013307688338404
0.7960298950260103,1.6716467088092102,1.2278519885371506,0.5107914692313127,22.677166044820176,299.65277828678813,9.285375525946403
0.7799436474784144,1.6982056565467463,1.1206388226605475,0.5917826711188433,129.55350495115633,231.02856202255668,6.170230470929011
0.8041916522802576,1.497009799694538,1.1290824342385724,0.6114329005231612,109.88148655561965,147.14503278682818,3.354826482726025
0.8034572396960682,1.6007312247565937,1.2549134323891733,0.4937188384346994,104.03538649842753,221.7799599490879,4.131119492572136
0.7976271759472778,1.4359269326761255,1.052587300332695,0.6688915188138626,-33.09587805685149,240.14332219094769,4.144277359731069
0.7984294757178765,1.4029912000667772,1.440822185754803,0.41165282014126897,90.8034683951321,232.33563108383393,3.2406350644659225
0.80452886808265,1.3422791514186467,1.1937888480032284,0.5694630428197374,-34.53517958883337,303.2104091135329,6.558701189419438
0.7795247429756853,1.791377830904945,1.2511446052688093,0.5372026193786831,134.7099779486282,216.43592047453438,4.055106434124033
0.8062576072454943,1.3964415692533096,0.8339156758692815,0.750657743368362,-60.10554973213717,248.93775522283207,6.66279722490669
0.8061772611148812,1.1184254354957506,1.1337280539953918,0.5878773583761137,-171.7377185514157,256.61059844117364,7.678543990551396
0.7721616197550345,1.4437192245029504,1.1145274532863116,0.593457223924409,11.69112108503354,334.52959465293765,7.232720889248599
0.8063977617285227,1.4283722288805598,1.293855841982485,0.4308444548308481,-0.8459386822400461,291.7256486263827,6.5343508191377815
0.8129048042722575,1.3289211003117836,0.9771805914036912,0.6984537542844255,4.0101718968111655,178.99826590949618,4.105817248933389
0.8082142114024812,1.3390674119524957,1.3200939716669207,0.5140604249629044,0.3936583247912324,93.78108413385141,2.7342104530904776
